web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556736545-3334","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@RottenTomatoes","Rotten Tomatoes","After the #SAGAwards, #BlackPanther moved to #4 on our awards leaderboard: https://editorial.rottentomatoes.com/article/awards-leaderboard-top-movies-of-2018/?cmp=TWRT_Edit_Awards_Leaderboard …pic.twitter.com/59t4bfLoi0","16","73","282","1548784079000","9:47 AM - 29 Jan 2019","/RottenTomatoes/status/1090305571595739138"
"1556736545-3311","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@AMCTheatres","AMC Theatres","In honor of #BlackHistoryMonth, we’re bringing #BlackPanther back to the big screen! Enjoy the @MarvelStudios Oscar® Best-Picture Nominee at select #AMCTheatres February 1-7. Reserve your tickets now - http://bit.ly/2sPtW6X pic.twitter.com/IP2fKLJZSm","2","30","85","1549047846000","11:04 AM - 1 Feb 2019","/AMCTheatres/status/1091411887923748864"
"1556736545-3280","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@FredTJoseph","Ser Frederick Joseph, Ward of Arya","I held an online giveaway with @BrandonTSnider for autographed copies of his #BlackPanther book. @Hasbro and others jumped in a donated a ton of toys and books to add!

We chose 2 awesome children, 2 classrooms, and 3 libraries around the country. But, we aren’t done...pic.twitter.com/Yf5NTZCpjW","2","7","21","1549639772000","7:29 AM - 8 Feb 2019","/FredTJoseph/status/1093894607484657667"
"1556736545-3330","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@ABC7","ABC7 Eyewitness News","#BlackPanther is coming back to theaters Feb. 1-7 in honor of #BlackHistoryMonth and tickets are FREE http://abc7.la/2TkmRH4 pic.twitter.com/k9AOlqVtyv","1","28","103","1548794008000","12:33 PM - 29 Jan 2019","/ABC7/status/1090347215464230912"
"1556736545-3264","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@IWriteAllDay_","Clarkisha Kent: A Girl Knows No Death","It has been a solid year since I wrote this piece about how #BlackPanther took on White AND Black Hollywood’s perpetuation of colorism & color-struck politics with its’ chest and that’s just one of many reasons that it deserves its’ Best Picture nod.

 https://m.huffpost.com/us/entry/us_5a7a090ce4b0d0ef3c0a2049 …","2","44","139","1549644105000","8:41 AM - 8 Feb 2019","/IWriteAllDay_/status/1093912781399588865"
"1556736545-3304","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@MarvelStudios","Marvel Studios","Congratulations to #BlackPanther and Hannah Beachler on winning the #ADGAward for Best Production Design in a Fantasy Feature Film!pic.twitter.com/21tTDleAhW","53","1.4K","12K","1549175051000","10:24 PM - 2 Feb 2019","/MarvelStudios/status/1091945425010130946"
"1556736545-3341","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@chadwickboseman","Chadwick Boseman","The full #BlackPanther fam wasn’t able to celebrate at the #SAGAwards,but I want to recognize everyone. Without @LetitiaWright #DanielKaluuya #MartinFreeman @Winston_Duke @ForestWhitaker, stunt performers, day players &the remaining cast, last night wouldn't have been possible.pic.twitter.com/piEG8tXg4q","157","2.4K","15K","1548745581000","11:06 PM - 28 Jan 2019","/chadwickboseman/status/1090144097464172544"
"1556736545-3278","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@AfuaRichardson","Afua Richardson is DoctaFoo","I'm so excited about going to @emeraldcitycon 2019 this March. I think it's time to roll out my rendition of the Queen mother #BlackPanther Cosplay guys... pic.twitter.com/kgrU5ZB834","9","13","82","1549415310000","5:08 PM - 5 Feb 2019","/AfuaRichardson/status/1092953143485386752"
"1556736545-3261","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@VettriTheatres","Rakesh Gowthaman","#MCU movies request ranking % based on comments
(#InfinityWar & #Avengers already freezed)

#CivilWar 22%
#ThorRagnarok 17%
#BlackPanther 16%
#DrStrange 16%
#GOTG V1 8%
#IronMan 2008 7%
#WinterSoldier 4%
#IronMan 3 4%
#AgeofUltron 3%
#AntManandtheWasp 2%","13","4","195","1549426294000","8:11 PM - 5 Feb 2019","/VettriTheatres/status/1092999213296771073"
"1556736545-3338","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@ABC7","ABC7 Eyewitness News","#BlackPanther is coming back to theaters Feb. 1-7 in honor of #BlackHistoryMonth and tickets are FREE https://abc7.la/2TkmRH4 pic.twitter.com/KeiAVEkX2K","9","106","288","1548775158000","7:19 AM - 29 Jan 2019","/ABC7/status/1090268151286099968"
"1556736545-3300","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@nancywyuen","Nancy Wang Yuen","Join me for my first #SXSW next month to talk #CrazyRichAsians and #BlackPanther. SXSW made our session #CrazyRichWakanda the TOP highlighted ""Film & TV Industry Session""!  
Panelists: @jumpedforjoi, @1christinehoang, @FredTJoseph 
https://www.sxsw.com/film/2018/representation-film-ecosystems-and-social-media-movements-film-tv-industry-track-sessions-for-sxsw-2019/ …pic.twitter.com/qYOu9wIhPq","2","16","45","1549253369000","8:09 PM - 3 Feb 2019","/nancywyuen/status/1092273915831803904"
"1556736545-3277","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@GMA","Good Morning America","COMING UP ON @GMA: #WakandaForever! @DanaiGurira is here LIVE in Times Square!

#BlackPantherOnGMA
#BlackPanther pic.twitter.com/O0wXtLav0N","6","23","85","1549453885000","3:51 AM - 6 Feb 2019","/GMA/status/1093114938271432704"
"1556736545-3328","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@Lupita_Nyongo","Lupita Nyong'o","Wanted to take a moment to send gratitude to our #BlackPanther Casting Director, Sarah Finn. She is responsible for the ensemble of talents from around the globe that you see in @theblackpanther. We wouldn't have been on the #SAGAwards stage without you, Sarah! pic.twitter.com/AuO2kS1moV","33","367","3.3K","1548803300000","3:08 PM - 29 Jan 2019","/Lupita_Nyongo/status/1090386189650030593"
"1556736545-3299","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@theblackpanther","Black Panther","Long live the king! Use redeem code 'FOREVER' at http://www.marvel.com/redeem  to get a FREE digital bundle of five #BlackPanther comics and celebrate Wakanda Forever all month long. http://Marvel.com  account required to redeem.pic.twitter.com/jDlVFNq6yW","9","241","1.1K","1549285178000","4:59 AM - 4 Feb 2019","/theblackpanther/status/1092407332187918338"
"1556736545-3343","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@KosherSoul","Michael W. Twitty","The power to tell our own stories...
To be the center not the periphery
To give a new generation new standards
To be normal..
To be beautiful 
To be real...
#BlackPanther #CrazyRichAsianspic.twitter.com/L5bWzM5AxD","3","16","56","1548738505000","9:08 PM - 28 Jan 2019","/KosherSoul/status/1090114421077278720"
"1556736545-3324","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@mashable","Mashable","The #BlackPanther costumes are serious fashion goals pic.twitter.com/LfBEy6s5qV","4","19","85","1548848820000","3:47 AM - 30 Jan 2019","/mashable/status/1090577113181126656"
"1556736545-3291","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@The1stBAT","The1stBAT","Let’s go surfing now
The Black Panther is learning how
Come on a safari with Shuri...
#BlackPanther #Ironmanpic.twitter.com/na3QsFDgGQ","6","39","79","1549401969000","1:26 PM - 5 Feb 2019","/The1stBAT/status/1092897190111072262"
"1556736545-3364","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-01-29%20until%3A2019-02-09&src=typd","@noirenow","Noire Now","Black Panther won the Actor for Outstanding Performance by a Cast in a Motion Picture. #SagAwards #BlackPanther #WakandaForeverhttps://www.becauseofthemwecan.com/blogs/culture/the-king-of-wakanda-moves-everyone-with-his-speech-after-black-panther-wins-big-at-the-sag-awards …","","1","2","1548721367000","4:22 PM - 28 Jan 2019","/noirenow/status/1090042536373207040"
