web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556740981-5633","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@ollyog","Olly Gibbs","Details from the #TheFavourite Oscar statuette. I spent a lot of time referencing the costume from the film and exhibitions to create as accurate as I could. Even down to the chainlink design of the crown and jewellery.

#Oscars2019 #Oscars @the_favourite #Horatiopic.twitter.com/zypU9iCfgf","2","16","31","1550671279000","6:01 AM - 20 Feb 2019","/ollyog/status/1098221059378155520"
"1556740981-5621","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@MattHardyJourno","Matt Hardy","Anybody in London able to comment on camera in the coming days about the costumes used in 'The Favourite', their accuracy, interpretation and whether they are a good addition to the film. Message me  #TheFavourite #journorequest #Journalism","1","3","","1550582958000","5:29 AM - 19 Feb 2019","/MattHardyJourno/status/1097850615336714242"
"1556740981-5636","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@NextBestPicture","Matt Neglia @Tribeca","“THE FAVOURITE”
Director: Yorgos Lanthimos
DP: Robbie Ryan
#TheFavourite #FilmTwitterpic.twitter.com/ZEIAHsBR5n","1","13","38","1550623729000","4:48 PM - 19 Feb 2019","/NextBestPicture/status/1098021620608913408"
"1556740981-5629","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@desinasim","Desiree Nasim","Academy Award Best Picture Nominee: The Favourite.  Designed by Desiree Nasim | Limited-edition prints for sale this Friday on http://desireenasim.com/shop .  #thefavourite @the_favourite pic.twitter.com/TOUIhD3Gyq","","7","12","1550698822000","1:40 PM - 20 Feb 2019","/desinasim/status/1098336584640942080"
"1556740981-5605","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@AlliCinema","Allison M.","It's amazing how lukewarm I am on #TheFavourite and how gaga @TheAcademy is for it. Is it just me? Apologies to those who worship this movie. I am not worthy.

My ★★★ review of The Favourite (2018) on @letterboxd:https://boxd.it/yrDA3","1","","3","1550214130000","11:02 PM - 14 Feb 2019","/AlliCinema/status/1096303637591089152"
"1556740981-5644","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@jokeronthesofa","Joker on the Sofa","Oscar Review - The Favourite: Or The Wonderful Cycle of Suffering
Yorgos Lanthimos presents the real Queen Anne's War, between 2 women trying to curry favour and power. #TheFavourite #AcademyAwards http://jokeronthesofa.com/2019/02/14/oscar-review-the-favourite-or-the-wonderful-cycle-of-suffering/ …pic.twitter.com/pAHgnAB6gR","","","2","1550153101000","6:05 AM - 14 Feb 2019","/jokeronthesofa/status/1096047666138660864"
"1556740981-5614","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@LupusInFabulaUK","Carolus Tonibus","I saw The Favourite last night.
As Carrie Bradshaw would put it, I can't help but wonder: is Yorgos Lanthimos the love child of @Greenaway_Peter #TheFavourite #Oscars2019","","","1","1550570006000","1:53 AM - 19 Feb 2019","/LupusInFabulaUK/status/1097796292959526912"
"1556740981-5626","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@pvanhaitsma","Pamela VanHaitsma","What can ‘The Favourite’ tell us about the rhetoric of queer letters?

Some thoughts on #letters as sources of influence & information for @CitizenCritics

#TeamRhetoric #TeamFemRhet #queerrhetorics #epistolary #LGBTQ #TheFavourite https://twitter.com/jenmercieca/status/1098951436442972162 …","1","5","14","1550847585000","6:59 AM - 22 Feb 2019","/pvanhaitsma/status/1098960543694622721"
"1556740981-5624","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@awards_watch","🇺🇸 🍑 AmErika's Ass  🇺🇸 🍑","'The Favourite' tops 17th International Online Cinema Awards (INOCA) #INOCA #TheFavourite https://awardswatch.com/2019/02/23/the-favourite-tops-17th-international-online-cinema-awards-inoca/ …pic.twitter.com/HCcp1nUxjo","","2","8","1550955603000","1:00 PM - 23 Feb 2019","/awards_watch/status/1099413603524866048"
"1556740981-5635","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@the_favourite","The Favourite","Congratulations to #TheFavourite’s Sandy Powell on her win at the @CostumeAwards for Best Costume Design, Period Film!pic.twitter.com/uzZrFqM2rx","7","110","532","1550643073000","10:11 PM - 19 Feb 2019","/the_favourite/status/1098102758194827266"
"1556740981-5619","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Books400","Sammy Yeo (400 books)","#Oscars prediction (8 of 24) - Best Original Screenplay - The Favourite, Deborah Davis and Tony McNamara.
(Green Book also deserves a look-in, but this is Davis & McNamara's year.)
#thefavourite #screenwriting","","1","","1550400840000","2:54 AM - 17 Feb 2019","/Books400/status/1097086756569124864"
"1556740981-5612","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@BoxOffice","Boxoffice","THE FAVOURITE 
$160K Friday Estimate
$31.7M Domestic Total 
#TheFavourite #BoxOffice","","4","13","1550936257000","7:37 AM - 23 Feb 2019","/BoxOffice/status/1099332456971407360"
"1556740981-5613","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@cdelite121","Christina Hernandez","Yorgos Lanthimos is definitely added to my list of favourite (intended spelling ) directors! @the_favourite #TheFavourite","","","1","1550528351000","2:19 PM - 18 Feb 2019","/cdelite121/status/1097621576227274752"
