web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556735960-2948","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@MikhailaRFogel","Mikhaila Fogel","For those who saw @CIA's #BlackPanther #Oscars tweets last night and wondered ""What's the deal with that?!?"" do @lawfareblog and @DavidPriess have a podcast for you:https://www.lawfareblog.com/lawfare-podcast-marie-harf-and-bill-harlow-cia-public-relations …","","30","61","1551106891000","7:01 AM - 25 Feb 2019","/MikhailaRFogel/status/1100048151870881793"
"1556735960-3237","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@THR","Hollywood Reporter","The king has arrived. #BlackPanther star Chadwick Boseman has hit the #Oscars red carpet. Will the film make history tonight and win best picture? http://thr.cm/tQft84 pic.twitter.com/cyKzc6Pzpg","12","624","1.1K","1551053918000","4:18 PM - 24 Feb 2019","/THR/status/1099825963905548289"
"1556735960-3172","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@Disney","Disney","#BlackPanther wins the Academy Award for Best Costume Design! #Oscarspic.twitter.com/j8TlSffsXA","36","826","3.9K","1551058472000","5:34 PM - 24 Feb 2019","/Disney/status/1099845064547860483"
"1556735960-2969","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@MTVNEWS","MTV NEWS","#BlackPanther and @MarvelStudios made history tonight at the #Oscarshttps://on.mtv.com/2Td6BLc","4","42","187","1551074128000","9:55 PM - 24 Feb 2019","/MTVNEWS/status/1099910733662470145"
"1556735960-3107","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@OnePerfectShot","One Perfect Shot","Hanna Beachler! #BlackPanther wins a second award in a row. Its Production Design and Set Decoration are incredible.

Read about the winners here while we go look for a clip of her  #Oscars speech: http://bit.ly/2BR2LgW  pic.twitter.com/6K2CQnZlpp","","54","277","1551059055000","5:44 PM - 24 Feb 2019","/OnePerfectShot/status/1099847511718748160"
"1556735960-3240","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@DionLimTV","Dion Lim","Just spotted: @chadwickboseman! Over here!  Over here!!  #Oscars2019 #BlackPanther pic.twitter.com/L59jT0ttW6","3","12","59","1551053767000","4:16 PM - 24 Feb 2019","/DionLimTV/status/1099825330188050432"
"1556735960-3199","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@VanityFair","VANITY FAIR","Oscar-winning #BlackPanther costume designer Ruth Carter explains the film’s most captivating looks—including Angela Bassett’s 3-D-printed accessories http://vntyfr.com/L3EWfrF","1","37","83","1551058315000","5:31 PM - 24 Feb 2019","/VanityFair/status/1099844406729994240"
"1556735960-3039","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@THR","Hollywood Reporter","The original score award goes to Ludwig Goransson for #BlackPanther. #Oscars http://thr.cm/SUba1N pic.twitter.com/2ShWBBCUbq","40","694","3.6K","1551065064000","7:24 PM - 24 Feb 2019","/THR/status/1099872715471810568"
"1556735960-3136","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@ComicBook","Comicbook.com","#BlackPanther goes two for two, wins Best Production Design at #Oscars:

https://comicbook.com/marvel/2019/02/24/oscars-black-panther-oscars-2019-awards-best-production-design-academy-awards/ …pic.twitter.com/f35Yu8es2j","1","52","154","1551058866000","5:41 PM - 24 Feb 2019","/ComicBook/status/1099846718517071872"
"1556735960-3235","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@LightsCameraPod","Lights, Camera, Pod","T'Challa himself Chadwick Boseman has arrived at the #Oscars. #BlackPanther pic.twitter.com/VdjLTM9Jag","3","15","87","1551054023000","4:20 PM - 24 Feb 2019","/LightsCameraPod/status/1099826406492721153"
