web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556731428-117","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@CALI_Rp","🔥 🔥 Cali Rp  🔥 🔥","Pleasure or The Pain Dont kNow What 2 Feel... So Love me till i Bleed Let me Know Its Real !!!  My #DarkestHour ..
.
.
LINK ON BIO 
https://ffm.to/qebjyjjlrv 
.
.
#hiphop #hiphopmusic #gain #loss #pain #love...https://www.facebook.com/CALIRPMUSIC/videos/279739876041321/ …","","","","1547595593000","3:39 PM - 15 Jan 2019","/CALI_Rp/status/1085320699349254144"
"1556731428-146","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@soyintrovertida","Ivonne Bernales","#DarkestHour es un thriller bélico vigorosamente dirigido con buen ritmo, es una historia de la 2ª Guerra Mundial fresca y viva... la actuación de #GaryOldman es perfecta para interpretar a un #WinstonChurchill repleto de matices... Se puede ver en @HBO GOpic.twitter.com/a0WNvGpTeH","","","","1547166607000","4:30 PM - 10 Jan 2019","/soyintrovertida/status/1083521399069777920"
"1556731428-105","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@1015062easy","Evan G.","#atlee never stepped up during #DarkestHour he actually supported #Churchill","1","","1","1547666187000","11:16 AM - 16 Jan 2019","/1015062easy/status/1085616792570159105"
"1556731428-93","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@Mavulindlela","NguniGrandmaster","@ProfJNMoyo @Mamoxn @Wamagaisa Psalms30v5,.. Weeping may endure for a night but Joy comes in the morning. The darkest hour is just before dawn. Its worse than 2008 & RGM rule #darkesthour. Brace for the #dawninzimbabwe, a new Zimbabwe. #Godisinit. Blessed Sunday.","","","1","1547356681000","9:18 PM - 12 Jan 2019","/Mavulindlela/status/1084318627153747970"
"1556731428-95","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@hollia11","Angela Holliday  🐱","Saturday evening - 2 films - very unlike me.
On DVD #darkesthour - powerful portrayal of a brief period of UK's history.
On @BBCTwo #ManchesterByTheSea - outstanding, heartbreaking, brutal at times, loss and grief, beautiful music","","","","1547402930000","10:08 AM - 13 Jan 2019","/hollia11/status/1084512612631674880"
"1556731428-97","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@7KingdomsRMine","Vissie III of the House Targaryen","Stannie's accent in #DarkestHour makes me uncomfortable.","","","","1547670077000","12:21 PM - 16 Jan 2019","/7KingdomsRMine/status/1085633107318005760"
"1556731428-134","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@NCCDE","New Castle County","Big Screen Movie Night, #BearLibrary. Wednesdays, Jan. 23 #DarkestHour @ 6 p.m. #netDE #Churchill  http://www.nccde.org/bear  TRAILER:  https://www.youtube.com/watch?v=4pNOCzV5jG0 …pic.twitter.com/FO0CSbHjqi","","1","2","1547388311000","6:05 AM - 13 Jan 2019","/NCCDE/status/1084451294184640514"
"1556731428-128","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@Dark_Swan1","Morning Star","Что-то потянуло меня на драмы, вот сегодня уже добралась и до #TheImitationGame, который в связке с  #Dunkirk и #DarkestHour наверняка смотрится ещё лучше и интереснее, однозначно отличное кино  pic.twitter.com/nuGmju6CEv","","","2","1547733523000","5:58 AM - 17 Jan 2019","/Dark_Swan1/status/1085899217002844160"
"1556731428-99","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@cinafilm","Cinafilm","Darkest Hour (2017) - Read 1,015 Movie Reviews 
Link: https://cinafilm.com/1010344181  
#DarkestHour","","","","1547737269000","7:01 AM - 17 Jan 2019","/cinafilm/status/1085914929197006849"
"1556731428-96","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@andi_elz","ElzAndi","Swapping ""busy Thursday"" to a movie day with Finn. Starting with #DarkestHour...his choice.","","","","1547716574000","1:16 AM - 17 Jan 2019","/andi_elz/status/1085828128994480129"
"1556731428-127","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@KSHP_DB","KSHP-DB","#KSHP spinning #DarkestHour - Low at  http://kshp.rocks","","","","1547894999000","2:49 AM - 19 Jan 2019","/KSHP_DB/status/1086576498579042304"
"1556731428-100","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@Katiem625","Kate Moore","Check out Darkest Hour DVD WS Gary Oldman  #DarkestHour #DVD #movies #WinstonChurchill #sale #discount  https://ebay.us/oPN8EX  via @eBay","","","","1547764238000","2:30 PM - 17 Jan 2019","/Katiem625/status/1086028047709437953"
"1556731428-112","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@Satnav1980","Mr Insignificant","""Success is not final, failure is not fatal. It is the courage to continue that counts.""

Winston Churchill

#quotes #quotestoliveby #DarkestHour #WinstonChurchill #film #films #movies","","","","1547178657000","7:50 PM - 10 Jan 2019","/Satnav1980/status/1083571940399435776"
"1556731428-111","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@CrapulousBore","Wave Dweller","Not sure whether to blame my current health issues, Brexit, the time of the month or what.
But my eyes appeared to be leaking throughout most of #DarkestHour and now I'm all spent. 
Does that make it a rom com or am I just a sad dad? pic.twitter.com/RjKQe1SfrP","1","","1","1547498069000","12:34 PM - 14 Jan 2019","/CrapulousBore/status/1084911651743326208"
"1556731428-139","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@eyefearnobeer","Eyefearnobeer","Last trip here means last night for beer! It’s been fun #alaska ! Back to normal life for a while! #mulelife #lines #anchoragebrewing #darkesthour #monkishbrewing #patterns.
.
.
.
.
.
#beer #htx #houston #eyefearnobeer #htown #craftbeer #photoofthed… http://bit.ly/2RHV2uI pic.twitter.com/tciGbPOJVg","","","4","1547256472000","5:27 PM - 11 Jan 2019","/eyefearnobeer/status/1083898322929242112"
"1556731428-103","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@BrandenCrowl","Branden Crowl","Romeo Is Bleeding is Gary Oldman’s finest performance until #DarkestHour. 
cc @GaryOldmanWebhttps://twitter.com/JonathanBarkan/status/1085212514680397824 …","","1","2","1547650697000","6:58 AM - 16 Jan 2019","/BrandenCrowl/status/1085551820146003968"
"1556731428-124","https://twitter.com/search?l=&q=Darkesthour%20%23darkesthour%20since%3A2019-01-11%20until%3A2019-01-21&src=typd","@filmizon","Nikolai Adams","The magnificent #GaryOldman (winner of the #Oscar for Best Actor last year) as #WinstonChurchill in #DarkestHour. pic.twitter.com/HL6owk1sO6","","","7","1547870926000","8:08 PM - 18 Jan 2019","/filmizon/status/1086475529442742273"
