web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556739583-5017","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@ThisHoodHealth","ThisHoodHealth","My latest my latest #HoodHealth drop, ""The Dash: Cross Country 6 Days, Green Book Musings and Radical Self Care."" 

#HoodHealth
#TheRoad
#GreenBook
#RadicalSelfCae
#Journeyhttps://thishoodhealth.com/archives/6909","","","","1540218337000","7:25 AM - 22 Oct 2018","/ThisHoodHealth/status/1054378244529668098"
"1556739583-5015","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@festival_system","Film Festival System","FILM FESTIVAL SYSTEM 2018 - TIER 1 FESTIVALS SHOWDOWN: WOW!
Cannes underdog SHOPLIFTERS holds off Toronto's studio favorite GREEN BOOK 31-29 in the first #Cannesfilmfestival vs #TIFF face off. What a legendary match! 
#FestivalAuthority #GreenBook #Shoplifters #FilmFestivalpic.twitter.com/t6OM8eHUaw","","13","11","1540341469000","5:37 PM - 23 Oct 2018","/festival_system/status/1054894699356409857"
"1556739583-5000","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@paulasuniverse","Paula Goddard","“Green Book” w/ Viggo Mortensen & Mahershala Ali. #GreenBook https://twitter.com/RegalMovies/status/1050374527052603392 …","","","","1540907772000","6:56 AM - 30 Oct 2018","/paulasuniverse/status/1057269943086080001"
"1556739583-5007","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@ALifeAllah","C'BS ALife Allah","My latest my latest #HoodHealth drop, ""The Dash: Cross Country 6 Days, Green Book Musings and Radical Self Care."" 

#HoodHealth
#TheRoad
#GreenBook
#RadicalSelfCae
#Journeyhttps://thishoodhealth.com/archives/6909","","","1","1540218328000","7:25 AM - 22 Oct 2018","/ALifeAllah/status/1054378207053537283"
"1556739583-5035","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@ArtHouseFilmWre","ArtHouseFilmWire","#MovieReview: 'Green Book' is destined for golden nominations! #GreenBook #TIFF18 Here's our review: https://bit.ly/2Aqgc7i pic.twitter.com/ZwSYIj5BMg","","2","5","1540420191000","3:29 PM - 24 Oct 2018","/ArtHouseFilmWre/status/1055224880663224320"
"1556739583-5028","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@AnonimaCinefili","Anonima Cinefili","Green Book di Peter Farrelly: risate ed emozione con Viggo Mortensen e Mahershala Ali, leggi la nostra recensione  https://www.anonimacinefili.it/2018/10/27/green-book/ …

#cinema #MovieReview #GreenBook
#RomaFF13pic.twitter.com/BYbzP1KJmf","1","4","9","1540721322000","3:08 AM - 28 Oct 2018","/AnonimaCinefili/status/1056487917701480448"
"1556739583-5010","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@YogaArmy","Sebastian St. George","‘Green Book’ Going Earlier In Limited Release Off Awards Season Heat https://deadline.com/2018/10/green-book-going-earlier-in-limited-release-off-awards-season-heat-1202493154/?utm_source=dlvr.it&utm_medium=twitter … #BreakingNews #GreenBook pic.twitter.com/4Cu6TOPOcT","","","","1541005693000","10:08 AM - 31 Oct 2018","/YogaArmy/status/1057680655784411136"
"1556739583-5033","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@TheWay_Mag","The Way Magazine","Viggo Mortensen sorprende con ""The Green Book"", storia d'amicizia in USA #romacinemafest #romaFF13 #viggomortensen #roma #cinema #festadelcinema #greenbook http://www.thewaymagazine.it/leisure/viggo-mortensen-sorprende-con-the-green-book-storia-damicizia-in-usa/ …pic.twitter.com/mxNH615q9c","","3","3","1540470578000","5:29 AM - 25 Oct 2018","/TheWay_Mag/status/1055436220287930368"
"1556739583-5021","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@reeldeals18","Reel Deals Posters","New listings of NEW RELEASES! Check out:  GREEN BOOK - 2018 original D/S 27X40 ADVANCE Movie Poster ft VIGGO MORTENSEN - Available for sale: https://www.ebay.com/itm/GREEN-BOOK-2018-original-D-S-27X40-ADVANCE-Movie-Poster-VIGGO-MORTENSEN/362465878599?hash=item5464a66247:g:1dsAAOSweL5bzbm2 … #GreenBook #ViggoMortensen #GreenBookMovie #NewMovie #Movie #MoviePoster #Poster #ReelDeals #ReelDealsMoviePosterpic.twitter.com/PMZs7FQYUx","","","2","1540759387000","1:43 PM - 28 Oct 2018","/reeldeals18/status/1056647572733992962"
"1556739583-5020","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@princesscinemas","Princess Cinemas","Lot's of #Oscar talk for #GreenBook, coming to the Princess, soon!

""Green Book – Mahershala Ali And Viggo Mortensen In Exclusive Image""  #KWAwesome

https://www.empireonline.com/movies/news/green-book-mahershala-ali-viggo-mortensen-exclusive-image/ …","","","2","1541282410000","3:00 PM - 3 Nov 2018","/princesscinemas/status/1058841289867907080"
"1556739583-5011","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@festival_system","Film Festival System","FILM FESTIVAL PLAYOFF 2018 CHAMPIONS:
TORONTO INTL. FILM FESTIVAL/ GREEN BOOK: 2018 FFP CHAMPIONS
#GreenBook #FilmFestivalPlayoff #FilmFestival #TIFF18 #TIFF #SupportIndieFilm #indie #FilmFestValue #FestivalTournament #Tournament #MoviePlayoff #Champions #FestivalAuthoritypic.twitter.com/nUF4PzykDJ","","13","15","1540104941000","11:55 PM - 20 Oct 2018","/festival_system/status/1053902625576374272"
"1556739583-5008","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@shelfemployed","L Taylor","Just saw the commercial for #greenbookmovie . It looks great.  Ruth and the Green Book by Calvin Alexander Ramsey was my first introduction to the #greenbook . #WeNeedDiverseBooks","","","","1540691485000","6:51 PM - 27 Oct 2018","/shelfemployed/status/1056362770927632384"
"1556739583-5018","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@ViggoWorks","ViggoWorks","Green Book wins the Twin Cities Film Festival Best Feature Film Award. Congratulations to all involved! https://twincitiesfilmfest.org/tcff-announces-2018-award-winners/ … #GreenBook #viggomortensen","1","1","7","1540901351000","5:09 AM - 30 Oct 2018","/ViggoWorks/status/1057243012189876224"
"1556739583-5024","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@GaelAlumni","GaelAlumni","TODAY is the day! Mahershala Ali '96 returns to Moraga for an advanced screening of his new movie, GREEN BOOK. Watch the trailer: https://youtu.be/QkZxoko_HC0  #greenbook #omgsmc","","1","2","1540479604000","8:00 AM - 25 Oct 2018","/GaelAlumni/status/1055474077006209024"
"1556739583-5034","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@erfoud_","Eriko","イタリアで ""Green Book"" の配給を行なうEaglePicturesのFBより。ローマ映画祭の24日の ""Green Book"" のレッドカーペットにヴィゴ登場ということですね？
《Il 24 ottobre Viggo Mortensen sarà alla Festa del Cinema di Roma per la première italiana di #GreenBook: …》 https://www.facebook.com/EaglePictures/photos/a.119378894758103/2336348213061149/?type=3&theater …","","2","2","1540303542000","7:05 AM - 23 Oct 2018","/erfoud_/status/1054735618830413826"
"1556739583-5001","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@TCinephileLbox","TheCinephileLightbox","What if it’s Green Book? 
#Oscars #BestPicture
#FilmTwitter #GreenBook pic.twitter.com/P6nPf40cLJ","","1","","1540225368000","9:22 AM - 22 Oct 2018","/TCinephileLbox/status/1054407733175185408"
"1556739583-5006","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@themoviewaffler","𝕋𝕙𝕖𝕄𝕠𝕧𝕚𝕖𝕎𝕒𝕗𝕗𝕝𝕖𝕣.𝕔𝕠𝕞  🎬","""Hilarious and poignant.""

GREEN BOOK is in UK/ROI cinemas February 1st.

Read @musannaaa's #LFF2018 review

http://www.themoviewaffler.com/2018/10/green-book-film-review.html …

#GreenBook #LFFpic.twitter.com/uOZ9j7nl1u","1","","2","1540132200000","7:30 AM - 21 Oct 2018","/themoviewaffler/status/1054016961305169920"
"1556739583-5026","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@GaelAlumni","GaelAlumni","Mahershala Ali '96 returns on Thursday for a special advanced screening of GREEN BOOK.
Find out more and watch the trailer! #greenbook #omgsmc 
: https://youtu.be/QkZxoko_HC0  
:http://stmarys-ca.edu/greenbook","","","2","1540220420000","8:00 AM - 22 Oct 2018","/GaelAlumni/status/1054386980186939392"
