web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556740198-5271","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@RyanCShowers","Ryan C. Showers 👸🏽 👸🏼 🏳️‍🌈","My latest article for @NextBestPicture: 

“Annapurna Bets All Of Their Oscar Contenders On A Christmas Release” 

https://www.nextbestpicture.com/latest/annapurna-bets-all-of-their-oscar-contenders-on-a-christmas-release … 

#FilmTwitter #Oscars #Destroyer #Vice #IfBealeStreetCouldTalk #BestPicture #BestActress #NicoleKidman #AmyAdams #ReginaKing #ChristianBalepic.twitter.com/ZG8ZUM5nsD","","3","8","1545351489000","4:18 PM - 20 Dec 2018","/RyanCShowers/status/1075908246232330240"
"1556740198-5230","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@CliffsLaw","Cliff Williams","Christian Bale is the best actor of my generation #oscar #vice","","2","6","1544938516000","9:35 PM - 15 Dec 2018","/CliffsLaw/status/1074176110399815680"
"1556740198-5325","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@Variety","Variety","#Vice director Adam McKay on what he'd ask Dick Cheney pic.twitter.com/tYkrw786ku","2","14","36","1544584993000","7:23 PM - 11 Dec 2018","/Variety/status/1072693327999393795"
"1556740198-5259","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@GraceRandolph","Grace Randolph","#Vice Movie Review! #ChristianBale achieves #MerylStreep status! https://www.youtube.com/watch?v=xwN_AfAQkrE …","19","8","162","1545066233000","9:03 AM - 17 Dec 2018","/GraceRandolph/status/1074711794831237122"
"1556740198-5289","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@KelleyLCarter","KelleyLCarter","Went to the #Vice premiere tonight. There’s a lot in it. But it’s so good. But it’s A LOT.","","1","8","1544600081000","11:34 PM - 11 Dec 2018","/KelleyLCarter/status/1072756610051727360"
"1556740198-5283","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@APEntertainment","AP Entertainment","Christian Bale and Amy Adams didn't just go through physical transformations to play Dick and Lynne Cheney in #Vice. They also delved into the psyche of the Cheneys for the new film, which is out on Christmas. http://apne.ws/fVWqvIc","2","18","36","1545349368000","3:42 PM - 20 Dec 2018","/APEntertainment/status/1075899349480153088"
"1556740198-5276","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@Thom_Hartmann","Thom Hartmann","How Bad a Criminal was Dick Cheney? (w/Adam McKay) #Vice http://youtu.be/8miZMhAQ3L4?a","9","20","37","1545084946000","2:15 PM - 17 Dec 2018","/Thom_Hartmann/status/1074790282644860929"
"1556740198-5316","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@extratv","ExtraTV","Tonight on #ExtraTV: @MarkWright_ is at the Hollywood premiere of #Vice with new #SAGAwards nominees Christian Bale & Amy Adams!pic.twitter.com/CyRm6YTYmD","","1","5","1544641443000","11:04 AM - 12 Dec 2018","/extratv/status/1072930097504518144"
"1556740198-5309","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@JohnSant87","John Sant","@TheAcademy Conversations: VICE, with writer/director @GhostPanther, producer Dede Gardner, editor Hank Corwin, Christian Bale, Amy Adams & @SteveCarell, at The Samuel Goldwyn Theater on 8 December 2018 (13 min) #Vice #ViceMovie #ChristianBale #AmyAdamshttps://youtu.be/2KEHSSMOdGE","","2","5","1544765234000","9:27 PM - 13 Dec 2018","/JohnSant87/status/1073449310807834624"
"1556740198-5269","https://twitter.com/search?l=&q=vice%20%23vice%20since%3A2018-12-11%20until%3A2018-12-22&src=typd","@LeoRosanna","Rosanna Leo  🇨🇦","“I know everything about you. Your fears, your dreams. I know what makes you laugh and what makes you cry. I know how your body curls into mine when we sleep. I know all the important things. And the rest I can learn. You’re not my crutch, Kate. You’re my hope.”
#FridayKiss #Vice","2","4","16","1545408600000","8:10 AM - 21 Dec 2018","/LeoRosanna/status/1076147784883916801"
