web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556740763-5577","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@jaakemeIIor","jake mellor","Lady Gaga beautifully responds to Anne Hathaway’s loving message about A Star Is Born on Instagram We love two strong and powerful women. @ladygaga #AStarIsBorn pic.twitter.com/EDHEF9OUR0","","7","42","1539384016000","3:40 PM - 12 Oct 2018","/jaakemeIIor/status/1050878846491394057"
"1556740763-5519","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@ruvinmusic","Ruvin","A Star is Born - I’ll Never Love Again [Ruvin Cover]

Youtube - https://www.youtube.com/ruvinmusic 
Facebook - http://www.facebook.com/ruvinpage 
Instagram - https://instagram.com/ruvinmusic 

#ruvin #astarisborn #ladygaga #illneverloveagain #guitar #cover #kpop #루빈 #기타 #커버https://youtu.be/trVyL9-DiyM","","2","3","1540280027000","12:33 AM - 23 Oct 2018","/ruvinmusic/status/1054636990392496128"
"1556740763-5578","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@born2lubbs","Ϯ","Wig? Snatched
Talent? Won
A Star? is Born

Congrats  @ladygaga #BradleyCooper and all the team!#AStarIsBorn pic.twitter.com/fTuGPXcKwm","","5","18","1539381181000","2:53 PM - 12 Oct 2018","/born2lubbs/status/1050866958193704960"
"1556740763-5485","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@_stevenrojas","$teven","Smh someone take me to see A Star Is Born I’m trying to have these tears jumpin #AStarIsBorn pic.twitter.com/ueh8usaunk","2","9","18","1540360693000","10:58 PM - 23 Oct 2018","/_stevenrojas/status/1054975326881828864"
"1556740763-5492","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@GagaMediaDotNet","Lady Gaga Media  ⭐️","HDD's final predictions for #AStarIsBorn this week:

#1. A STAR IS BORN SOUNDTRACK - 133,888
#2. QUAVO HUNCHO - 98,553 pic.twitter.com/A0ixqA9j3H","2","60","235","1539986581000","3:03 PM - 19 Oct 2018","/GagaMediaDotNet/status/1053406187637665793"
"1556740763-5530","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@MusicNewsRumor","Music News & Rumors","Lady Gaga & Bradley Cooper’s ‘A Star Is Born’ soundtrack spends a third consecutive week at #1 on the Billboard 200 chart with 109,000 equivalent units (61,000 pure album sales)! #AStarIsBorn @ladygaga @starisbornmoviepic.twitter.com/VVcviNIqEF","1","10","52","1540755389000","12:36 PM - 28 Oct 2018","/MusicNewsRumor/status/1056630801926885377"
"1556740763-5518","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@LadyGagaUpdates","Lady Gaga Updates","Lady Gaga and Bradley Cooper's ""A Star Is Born"" soundtrack spends a THIRD WEEK at #1 on the Billboard 200, earning 109,000 units and 61,000 pure sales. #AStarIsBorn 

It becomes Gaga's longest running #1 album, surpassing Born This Way. pic.twitter.com/bJZ3imfmZi","3","28","151","1540820478000","6:41 AM - 29 Oct 2018","/LadyGagaUpdates/status/1056903807031037952"
"1556740763-5531","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@YutaMonster","Gaga San","New Drawing 
“A STAR IS BORN “@ladygaga @starisbornmovie 
#AStarIsBorn #LadyGaga #BradleyCooperpic.twitter.com/LqbpXRCCGt","3","24","95","1540736459000","7:20 AM - 28 Oct 2018","/YutaMonster/status/1056551405148749824"
"1556740763-5557","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@cinema76fs","Cinema '76","Jackson Maine: Hey?
Ally: What?
Jackson Maine: I just wanna take another look at you.
Ally: 

Last 3 days of A Star is Born at Cinema '76 Anonas!
Sa mga hindi pa nakapanood, habol na! 

#AStarIsBorn
#LadyGagaPH
#LadyGaga
#cinema76pic.twitter.com/NoH3rFjehj","2","18","83","1539674674000","12:24 AM - 16 Oct 2018","/cinema76fs/status/1052097956193550336"
"1556740763-5547","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Becca678","Becca","Can we just take a minute to talk about @itsSHANGELA and @willam in ‘A Star Is Born’?!!!! Loved seeing my queens on the big screen!!! #shangela #willam #astarisborn pic.twitter.com/Z5roMTtlK6","2","15","125","1539961974000","8:12 AM - 19 Oct 2018","/Becca678/status/1053302978780766210"
"1556740763-5541","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Gaga_Canada","~ 𝕃𝔸𝔻𝕐  𝔾𝔸𝔾𝔸 ~","ALL Submissions for A Star is Born at the 2019 #Oscars and SAG Awards have just been revealed!

BEST OF LUCK TO EVERYONE INVOLVED!!!  #AStarIsBorn 

Nominations will be announced on
January 22, 2019

#ASIB #AStarIsBornMovie #LadyGaga #BradleyCooper @starisbornmoviepic.twitter.com/8lFDCaf1pd","","6","8","1540231275000","11:01 AM - 22 Oct 2018","/Gaga_Canada/status/1054432511902785537"
"1556740763-5481","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@JadeEmilyyyyx","Jade Emily  🦄","‘A Star Is Born’ was absolutely incredible. Breathtaking performances by Lady Gaga and Bradley Cooper. Want to see it again already. #AStarIsBorn #breathtaking","6","80","527","1539982760000","1:59 PM - 19 Oct 2018","/JadeEmilyyyyx/status/1053390162040897537"
"1556740763-5589","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@JenniferEWatts","Jennifer Watts","Ok to anyone who has seen A Star is Born or saved some pictures, does anyone have a shot of Jack & Ally on the rooftop looking at the billboard? This is my fave moment in the movie & I can't find any pics of it. #AStarIsBorn","5","","1","1539310923000","7:22 PM - 11 Oct 2018","/JenniferEWatts/status/1050572275286564864"
"1556740763-5532","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@GraceMcEwen23","Grace Ellen McEwen","Okay.... a Star Is Born  
Was brilliant. Fantastic music, I’m now in search of a Bradly Cooper singer so I can duet “Shadows” with lol 

Comment Below or DM  

#AStarIsBorn #AStarIsBornMovie #astarisborn @ladygaga #bradlycooper","","","31","1540674439000","2:07 PM - 27 Oct 2018","/GraceMcEwen23/status/1056291275975069696"
"1556740763-5512","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@cometogreggy","⍟ G R E G G Y","Still WIP Bradley Cooper and Lady Gaga for A Star Is Born @ladygaga #AStarIsBorn #LadyGaga #Shallow #Artph #Watercolor   pic.twitter.com/KC6K8QoMiU","","2","9","1540535779000","11:36 PM - 25 Oct 2018","/cometogreggy/status/1055709693987803136"
"1556740763-5528","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@MusicNewsRumor","Music News & Rumors","Lady Gaga & Bradley Cooper’s ‘A Star Is Born’ Soundtrack is the first soundtrack to spend its first three weeks at #1 on the Billboard 200 chart since the ‘High School Musical 2’ Soundtrack spent its first four weeks at #1 more than 10 years ago in 2007. #AStarIsBorn @ladygagapic.twitter.com/mCl1whXhKY","1","19","63","1540755440000","12:37 PM - 28 Oct 2018","/MusicNewsRumor/status/1056631019175067649"
"1556740763-5600","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Mr_born_to_lose","JohnWayne 🌟","I brought four friends to the cinema to see ""A Star Is Born"" and they all cried, Ally did that

 #AStarIsBorn pic.twitter.com/naUHHA4mIk","1","","14","1539303336000","5:15 PM - 11 Oct 2018","/Mr_born_to_lose/status/1050540450204053504"
"1556740763-5561","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Kara_Byrne_","Kara  🎥","Here’s a review that has taken me ages to complete, but now it’s finally done, phew! #AStarIsBorn is one of my favorite and best films of 2018 so I hope y’all like it. No Spoilers! Please read!

My ★★★★ review of A Star Is Born (2018) on @letterboxd:https://boxd.it/xEmJJ","4","7","54","1539613669000","7:27 AM - 15 Oct 2018","/Kara_Byrne_/status/1051842082384633856"
"1556740763-5594","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@zenlennon","Jess Stinson","#astarisborn Thx girls for the great night!!! — watching A Star is Born at AMC Marple Ten Theaters https://www.facebook.com/1093507141/posts/10216053933916491/ …","","","","1539308582000","6:43 PM - 11 Oct 2018","/zenlennon/status/1050562453837365248"
"1556740763-5565","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@jaakemeIIor","jake mellor","yes, i’m seeing a star is born for the 6th time! #AStarIsBorn @ladygaga @starisbornmoviepic.twitter.com/IIgC0j0ZHY","2","13","140","1539463365000","1:42 PM - 13 Oct 2018","/jaakemeIIor/status/1051211660411789312"
"1556740763-5591","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@casey_dillas","Casey Keenan","Did anyone else cry 5+ times and then the entire last 20 minutes of A Star is Born? ... yes? Everyone else too? Ok great thanks bye #AStarIsBorn","2","1","7","1539309695000","7:01 PM - 11 Oct 2018","/casey_dillas/status/1050567122559135746"
"1556740763-5533","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@jamilghores","Jamil Ghores","A star in utero.  A star is born.
#ASIB #AStarIsBorn #Gagapic.twitter.com/bYtqMZlGCF","1","8","69","1540656890000","9:14 AM - 27 Oct 2018","/jamilghores/status/1056217670452895745"
"1556740763-5588","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@luizguilhermeng","luiz","A Star Is Born is incredible and deserves an Oscar @ladygaga @starisbornmovie #AStarIsBorn","","","2","1539310968000","7:22 PM - 11 Oct 2018","/luizguilhermeng/status/1050572461648084992"
"1556740763-5517","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@bmi","Broadcast Music Inc.","#BMIFamily | Who Wrote What? The Surprising Songwriters Behind 'A Star Is Born' https://www.billboard.com/articles/news/magazine-feature/8480401/a-star-is-born-songwriters-julia-michaels-justin-tranter … via @billboard #AStarIsBorn #LadyGaga","1","1","14","1540131060000","7:11 AM - 21 Oct 2018","/bmi/status/1054012180004327425"
"1556740763-5572","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@IQ_Adventures","Infamous Quests","We had an emotional day, so of course we got a sitter and went out to see ""A Star is Born"" and good lord that was a good cathartic cryfest! Literally everyone walked out of that theater with red, puffy eyes and tear streaked cheeks! #AStarIsBorn","2","1","25","1539399434000","7:57 PM - 12 Oct 2018","/IQ_Adventures/status/1050943516183064577"
"1556740763-5592","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@courtneyymaj","Court  🦒","Okay a star is born... okAY you didnt have to do that with the DOG OKAY CHARLIE WAS MY BREAKING POINT IM SO SAD MY HEART HURTS #AStarIsBorn","","","3","1539309322000","6:55 PM - 11 Oct 2018","/courtneyymaj/status/1050565560810000384"
"1556740763-5567","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@BORReport","BoxOfficeReport.com","A Star is Born grossed an estimated $8.50M on Friday.  Total gross stands at $74.66M.

#AStarIsBorn  #BoxOffice  @wbpictures  @starisbornmovie","3","64","237","1539440646000","7:24 AM - 13 Oct 2018","/BORReport/status/1051116370333581312"
"1556740763-5513","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@bookishbabbless","KARINA","Hello friends!!! This was me after a Star is born. Don’t waste your time on that garbage. (I sent this to @mikaauguste ) #AStarIsBorn pic.twitter.com/Rg102Fw9u9","8","2","34","1540760349000","1:59 PM - 28 Oct 2018","/bookishbabbless/status/1056651605985189888"
"1556740763-5558","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@kbb703","katie","me when i open up the music app and play the a star is born soundtrack (the dialogue especially) #AStarIsBorn pic.twitter.com/r3og4GKJNp","2","203","418","1539650589000","5:43 PM - 15 Oct 2018","/kbb703/status/1051996936318984193"
"1556740763-5556","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@tired_ociraptor","✨kray ✨","i wanna see a star is born SO BAD. two more days. someone help. @ladygaga @willam @itsSHANGELA #AStarIsBorn   pic.twitter.com/qW8FeQt1Uc","13","12","77","1539684840000","3:14 AM - 16 Oct 2018","/tired_ociraptor/status/1052140597572599812"
"1556740763-5475","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@EmmyARTPOP","Emmy Mason 🌎#LG6 LADY GAGA ⭐️","A Star Is Born 2018 #1 ⁦@ladygaga⁩ #AStarIsBorn  https://itunes.apple.com/us/album/a-star-is-born-soundtrack/1434371867 …","","2","8","1540959517000","9:18 PM - 30 Oct 2018","/EmmyARTPOP/status/1057486980454457346"
"1556740763-5539","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Antigoni","ANTIGONI  🦋 🎶","Went to see A Star Is Born last week and I’ve been obsessed ever since  can’t stop singing this song  @starisbornmovie @ladygaga #AStarIsBorn #Shallow #LadyGaga #BradleyCooperpic.twitter.com/FGdr7tAXuA","5","8","26","1540395985000","8:46 AM - 24 Oct 2018","/Antigoni/status/1055123352837373952"
"1556740763-5478","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@BoxOffice","Boxoffice","A STAR IS BORN
$1.32M Monday
$149.9M Total (North America)
#AStarIsBorn #BoxOffice","","7","19","1540923185000","11:13 AM - 30 Oct 2018","/BoxOffice/status/1057334591764205568"
"1556740763-5523","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@LGTourNews","Lady Gaga Updates","'A Star Is Born' topped this weekend's box office in Australia & New Zealand!

""Shallow"" & the #AStarIsBorn Soundtrack are both #1 on iTunes in both countries. pic.twitter.com/1Y1dHM8R0t","","33","120","1540235568000","12:12 PM - 22 Oct 2018","/LGTourNews/status/1054450516455940097"
"1556740763-5583","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@GagaArtHistory","Lady Gaga History  ⭐","Updated box office reports show that ‘A Star Is Born’ will become the #1 movie of the week come Monday, #AStarIsBorn pic.twitter.com/SrpCahOf3g","","7","12","1539323287000","10:48 PM - 11 Oct 2018","/GagaArtHistory/status/1050624130758848514"
"1556740763-5486","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@nhuff_xo","Nicole","Wow. A Star Is Born. I have no words. So beautiful. Go see it!!!! #AStarIsBorn @ladygaga","","1","4","1540360441000","10:54 PM - 23 Oct 2018","/nhuff_xo/status/1054974271561351173"
"1556740763-5590","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@biteszHQ","bitesz","New Episode: 'One of the movies of the year' - Alex raves about A Star Is Born in his latest @MoviesFirst  review... #listen at http://www.bitesz.com/moviesfirst  #movies #cinema #review #astarisborn pic.twitter.com/N6WhJEpO3m","1","","2","1539310871000","7:21 PM - 11 Oct 2018","/biteszHQ/status/1050572056088207360"
"1556740763-5598","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@WriterShep","Sarah Sheppard  📚","My mom told me the ending to A Star Is Born (which she knows I haven't seen) and doesn't seem to understand why I'm so upset.... #AStarIsBorn #AStarIsBornMovie #realitypic.twitter.com/hUF656adX7","2","","4","1539306721000","6:12 PM - 11 Oct 2018","/WriterShep/status/1050554649974108160"
"1556740763-5537","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@reimagineduk","Reimagined...","Before the new playlist drops tomorrow, check out my current one for A Star Is Born on @Spotify

#AStarIsBorn #Spotify 
 https://open.spotify.com/user/popcornheart/playlist/7cvjbo7BSRgRVMxSfUmR27?si=A6adJUVLTWaoPTKR33377w …pic.twitter.com/V1qXtJYI5E","","4","6","1540455523000","1:18 AM - 25 Oct 2018","/reimagineduk/status/1055373072465846272"
"1556740763-5562","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@GagaStanAccount","ᴀᴅɪ","The Box Office for A STAR IS BORN dropped 0% in the UK in it's Second Weekend.

ZERO PERCENT.

Due to a Phenomenal word of mouth it made the same £3.1M AGAIN, in it's 2nd Weekend. 

This is BEYOND. 

#AStarIsBorn #ASIBpic.twitter.com/qhRjGpWWVZ","2","51","165","1539609248000","6:14 AM - 15 Oct 2018","/GagaStanAccount/status/1051823538229956618"
"1556740763-5534","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@ScottMendelson","Scott Mendelson","Box Office: 'A Star Is Born' And 'Venom' Are As Unkillable As Michael Myers via @forbes by @ScottMendelson https://www.forbes.com/sites/scottmendelson/2018/10/27/box-office-a-star-is-born-venom-halloween-lady-gaga-tom-hardy/#1fefad14277e …
#BoxOffice #Venom #AStarIsBorn #LadyGaga #BlakeLively #ASimpleFavor #AnnaKendrick #FirstMan #HalloweenMoviepic.twitter.com/joMkrOuTOZ","7","5","23","1540656029000","9:00 AM - 27 Oct 2018","/ScottMendelson/status/1056214059110940672"
"1556740763-5529","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@MusicNewsRumor","Music News & Rumors","The ‘A Star Is Born’ Soundtrack becomes Lady Gaga’s longest-running #1 album on the Billboard 200 of her career, surpassing ‘Born This Way,’ which topped the chart for two weeks in 2011. #AStarIsBorn #BornThisWay @ladygagapic.twitter.com/6xIsRwHXMH","1","9","46","1540755419000","12:36 PM - 28 Oct 2018","/MusicNewsRumor/status/1056630929446309888"
"1556740763-5553","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@ShadyGagaFact","Shady Gaga Facts",".@ladygaga and Bradley Cooper's 'A Star Is Born' soundtrack has now sold over 200,000 pure copies in the US. #AStarIsBorn pic.twitter.com/1u4tTc0yeT","","17","48","1539735416000","5:16 PM - 16 Oct 2018","/ShadyGagaFact/status/1052352726938476545"
"1556740763-5604","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","null","null","null","null","null","null","null","null","null"
"1556740763-5490","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@emilymacmusic","Emily Mac Music","Check out my new cover collab with @ATBmusicCanada of “Always Remember Us This Way” from a Star is Born!!! https://youtu.be/29sOAUwcnMg  #alwaysrememberusthisway #astarisborn #ladygaga #bradleycooper","1","1","8","1539890221000","12:17 PM - 18 Oct 2018","/emilymacmusic/status/1053002025552830465"
"1556740763-5545","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@cinema76fs","Cinema '76","Here's what our beshies has to say about A Star is Born! 

Magpapahuli ka pa ba? Nood na hanggang showing pa!
A Star is Born, still showing at Cinema '76 Anonas 'til October 25!

#AStarIsBorn
#LadyGagaPH
#LadyGagapic.twitter.com/WqgXDmkFxa","","7","21","1540102506000","11:15 PM - 20 Oct 2018","/cinema76fs/status/1053892411997413376"
"1556740763-5515","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@gerrygaga28","Gerry Gaga","Lady Gaga & Bradley Cooper makes a triple smash in the UK this week!

#1 movie: #AStarIsBorn (2nd week at #1 in the box office)

#1 single: #Shallow (1st week at #1)

#1 album: A Star Is Born Soundtrack (2nd week at #1) pic.twitter.com/4o6Y1ELScU","1","7","17","1540556051000","5:14 AM - 26 Oct 2018","/gerrygaga28/status/1055794719505018885"
"1556740763-5470","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@MarjolSansGene","Marjol","A Star is Born on the cold streets of London. She's only 15 and her name is Harmonie London  #Shallow #AStarIsBorn #ASIB #BradleyCooper #LadyGaga @ladygaga @gagadaily https://instagram.com/xharmonielondonx?utm_source=ig_profile_share&igshid=1bk14k5pkcqhd …pic.twitter.com/bwAGoSPVaB","13","489","1.2K","1541018684000","1:44 PM - 31 Oct 2018","/MarjolSansGene/status/1057735143702650880"
"1556740763-5480","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@SteveRoberts_","Dr Steven Roberts","If A Star is Born doesn’t tug at your heart strings at all, it’s because, that’s right, you’ve either no strings or no heart.
#thereivesaiditnow
#AStarIsBorn","4","1","10","1540026110000","2:01 AM - 20 Oct 2018","/SteveRoberts_/status/1053571983890206720"
"1556740763-5488","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Wapakanak","Tony","Deleted scene from A Star is Born..  goosebumps.. yes I cried #AStarIsBorn pic.twitter.com/sHNU6PeNHG","2","1","5","1540561648000","6:47 AM - 26 Oct 2018","/Wapakanak/status/1055818197075746818"
"1556740763-5524","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@TARASBITCH","Killer Queen","Lady Gaga has to see these  ‘A Star Is Born’ Halloween costumes!  

@ladygaga #AStarIsBorn #Gagaween pic.twitter.com/Kygww9pZpY","","7","23","1540915503000","9:05 AM - 30 Oct 2018","/TARASBITCH/status/1057302370202411008"
"1556740763-5580","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@starisbornmovie","A Star Is Born","“A Star Is Born is dizzyingly wonderful.” | #AStarIsBorn is now playing. Get your tickets: http://bit.ly/AStarIsBornTickets …pic.twitter.com/fSR7KL6V7m","32","558","2.1K","1539356402000","8:00 AM - 12 Oct 2018","/starisbornmovie/status/1050763027384082433"
"1556740763-5504","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@AIMovieNight","AI Movie Night","Our latest show is out with a brand new host: @JesalTV!

He's joined by @lrchandley & @heftyhorse to discuss ""A Star Is Born"" featuring Bradley Cooper and Lady Gaga.

Feedback appreciated!

#AStarIsBorn
#AStarIsBornMovie
#Shallow 
#MovieNight
Listen here: https://stitcher.acast.com/livestitches/e0c6eaa5-eab9-4823-afed-8f2a205333d3/13-VY_59TEraiHacsmtUeA.mp3?aid=e0c6eaa5-eab9-4823-afed-8f2a205333d3&chid=57b1a7d2-1384-4b6d-947f-78188f1cfac3&ci=388ebdf7-ca38-4f25-96d1-0cba6be6eaa4&Expires=1553585026&Signature=Y3tyvFe1jz71PCtgdCbiurT8A4nH-zDi7ZfVqNWnfrxXheRSwgZZthoc5WNhYqBulPMM%7EZDP1WkzMzcX%7E9joenjYBJI5RNKTUP-Jg2a9VjORUT8of3ev8cWJAjo0P00Jd3IzYqKPciis7ocqr3CQav9-hYdO%7EWVDwRdTnM2Z%7ErajaJ4Xc6FLnhxyVxzozglB-QHeeq62l-rPLmUufjTUlM-C1fI3O0PpdaIW0tDVs-ReQ3HvGqVpMAfYnsW6UWiIGQavcBvyS9AXVTbmcrQub3WyXBsS80ZiEwylhCVi2vNz8R3dT1Xtmu6tf0xOZq07kDpA18KnmSqs5iTZIaM9JA__&Key-Pair-Id=APKAJXAFARUOTJQ3BLOQ …","","3","3","1540624226000","12:10 AM - 27 Oct 2018","/AIMovieNight/status/1056080665605758976"
"1556740763-5566","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@ScottMendelson","Scott Mendelson","Box Office: Lady Gaga's 'A Star Is Born' Earns Strong $8.5M Friday, 'The Hate U Give' Expands via @forbes by @ScottMendelson https://www.forbes.com/sites/scottmendelson/2018/10/13/box-office-lady-gagas-a-star-is-born-earns-strong-8-5m-friday-hate-u-give-expands/#61f457ea6eab …
#TheHateUGive #AStarIsBorn #BoxOffice #LadyGaga #BradleyCooper #AmandlaStenberg","2","7","29","1539444263000","8:24 AM - 13 Oct 2018","/ScottMendelson/status/1051131542074941440"
"1556740763-5603","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@TwoGayMatts","Two Gay Matts","We have fulfilled our legal obligation as homosexuals to see A Star is Born. Check out our review of the film, Lady Gaga, and the soundtrack on our YouTube channel!
.
.
.
.
#astarisborn #astarisbornmovie #astarisbornsoundtrack #ladygaga #bradleycooper #m… https://ift.tt/2C7pjuR pic.twitter.com/Hc3RrE67mO","","","2","1539302483000","5:01 PM - 11 Oct 2018","/TwoGayMatts/status/1050536875801436160"
"1556740763-5509","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Tasha_Griffith_","Natasha Griffith","A star is born is one of the most emotional and beautiful cinematic productions I’ve seen in a while. Need to watch again #AStarIsBorn","1","","11","1540072470000","2:54 PM - 20 Oct 2018","/Tasha_Griffith_/status/1053766432624910337"
